,year,country,word,frequency,count,freq_prop_headlines,word_len
3623099,2007,USA,gaga,0.0,966,0.0,4
3623100,2008,USA,gaga,2.0,1833,0.0010911074740861974,4
3623101,2009,USA,gaga,23.0,2781,0.008270406328658756,4
3623102,2010,USA,gaga,127.0,5736,0.02214086471408647,4
3623103,2011,USA,gaga,301.0,9822,0.030645489716961922,4
3623104,2012,USA,gaga,164.0,16422,0.009986603336986968,4
3623105,2013,USA,gaga,278.0,21480,0.012942271880819367,4
3623106,2014,USA,gaga,167.0,28698,0.005819220851627291,4
3623107,2015,USA,gaga,255.0,32337,0.007885703683087485,4
3623108,2016,USA,gaga,438.0,36870,0.011879576891781936,4
3623109,2017,USA,gaga,283.0,38313,0.007386526766371727,4
3623110,2018,USA,gaga,251.0,45522,0.005513817494837661,4
3623111,2019,USA,gaga,342.0,43359,0.00788763578495814,4
3623112,2020,USA,gaga,0.0,36,0.0,4
3623113,2021,USA,gaga,0.0,42,0.0,4
3625154,2005,USA,game,0.0,140,0.0,4
3625155,2006,USA,game,1.0,198,0.005050505050505051,4
3625156,2007,USA,game,1.0,644,0.0015527950310559005,4
3625157,2008,USA,game,3.0,1222,0.0024549918166939444,4
3625158,2009,USA,game,2.0,1854,0.0010787486515641855,4
3625159,2010,USA,game,7.0,3824,0.0018305439330543933,4
3625160,2011,USA,game,18.0,6548,0.002748930971288943,4
3625161,2012,USA,game,40.0,10948,0.003653635367190354,4
3625162,2013,USA,game,40.0,14320,0.002793296089385475,4
3625163,2014,USA,game,51.0,19132,0.0026656909889190886,4
3625164,2015,USA,game,80.0,21558,0.0037109193802764636,4
3625165,2016,USA,game,90.0,24580,0.003661513425549227,4
3625166,2017,USA,game,77.0,25542,0.0030146425495262705,4
3625167,2018,USA,game,89.0,30348,0.002932647950441545,4
3625168,2019,USA,game,132.0,28906,0.004566525980765239,4
3625169,2020,USA,game,0.0,24,0.0,4
3625170,2021,USA,game,0.0,28,0.0,4
3635388,2005,USA,get,3.0,140,0.02142857142857143,3
3635389,2006,USA,get,4.0,198,0.020202020202020204,3
3635390,2007,USA,get,15.0,644,0.023291925465838508,3
3635391,2008,USA,get,12.0,1222,0.009819967266775777,3
3635392,2009,USA,get,23.0,1854,0.012405609492988134,3
3635393,2010,USA,get,41.0,3824,0.010721757322175732,3
3635394,2011,USA,get,73.0,6548,0.011148442272449603,3
3635395,2012,USA,get,130.0,10948,0.011874314943368651,3
3635396,2013,USA,get,179.0,14320,0.0125,3
3635397,2014,USA,get,268.0,19132,0.014007944804515993,3
3635398,2015,USA,get,275.0,21558,0.012756285369700342,3
3635399,2016,USA,get,298.0,24580,0.012123677786818552,3
3635400,2017,USA,get,330.0,25542,0.012919896640826873,3
3635401,2018,USA,get,317.0,30348,0.01044549887966258,3
3635402,2019,USA,get,349.0,28906,0.012073617933992942,3
3635403,2020,USA,get,0.0,24,0.0,3
3635404,2021,USA,get,1.0,28,0.03571428571428571,3
3641423,2005,USA,give,2.0,140,0.014285714285714285,4
3641424,2006,USA,give,0.0,198,0.0,4
3641425,2007,USA,give,4.0,644,0.006211180124223602,4
3641426,2008,USA,give,3.0,1222,0.0024549918166939444,4
3641427,2009,USA,give,8.0,1854,0.004314994606256742,4
3641428,2010,USA,give,9.0,3824,0.0023535564853556486,4
3641429,2011,USA,give,25.0,6548,0.0038179596823457542,4
3641430,2012,USA,give,69.0,10948,0.0063025210084033615,4
3641431,2013,USA,give,103.0,14320,0.007192737430167598,4
3641432,2014,USA,give,133.0,19132,0.006951703951494878,4
3641433,2015,USA,give,154.0,21558,0.007143519807032192,4
3641434,2016,USA,give,148.0,24580,0.006021155410903174,4
3641435,2017,USA,give,168.0,25542,0.006577401926239136,4
3641436,2018,USA,give,168.0,30348,0.0055357848952155,4
3641437,2019,USA,give,199.0,28906,0.006884383864941535,4
3641438,2020,USA,give,0.0,24,0.0,4
3641439,2021,USA,give,1.0,28,0.03571428571428571,4
3648257,2005,USA,good,1.0,140,0.007142857142857143,4
3648258,2006,USA,good,0.0,198,0.0,4
3648259,2007,USA,good,6.0,644,0.009316770186335404,4
3648260,2008,USA,good,8.0,1222,0.006546644844517185,4
3648261,2009,USA,good,20.0,1854,0.010787486515641856,4
3648262,2010,USA,good,23.0,3824,0.006014644351464435,4
3648263,2011,USA,good,44.0,6548,0.006719609040928528,4
3648264,2012,USA,good,67.0,10948,0.0061198392400438435,4
3648265,2013,USA,good,92.0,14320,0.006424581005586592,4
3648266,2014,USA,good,120.0,19132,0.006272214091574326,4
3648267,2015,USA,good,140.0,21558,0.006494108915483811,4
3648268,2016,USA,good,161.0,24580,0.006550040683482506,4
3648269,2017,USA,good,171.0,25542,0.0066948555320648345,4
3648270,2018,USA,good,207.0,30348,0.006820877817319098,4
3648271,2019,USA,good,248.0,28906,0.00857953366083166,4
3648272,2020,USA,good,0.0,24,0.0,4
3648273,2021,USA,good,0.0,28,0.0,4
3650586,2005,USA,gossip,0.0,140,0.0,6
3650587,2006,USA,gossip,0.0,198,0.0,6
3650588,2007,USA,gossip,1.0,644,0.0015527950310559005,6
3650589,2008,USA,gossip,22.0,1222,0.01800327332242226,6
3650590,2009,USA,gossip,46.0,1854,0.02481121898597627,6
3650591,2010,USA,gossip,61.0,3824,0.015951882845188285,6
3650592,2011,USA,gossip,75.0,6548,0.011453879047037263,6
3650593,2012,USA,gossip,107.0,10948,0.009773474607234198,6
3650594,2013,USA,gossip,17.0,14320,0.0011871508379888269,6
3650595,2014,USA,gossip,10.0,19132,0.0005226845076311938,6
3650596,2015,USA,gossip,30.0,21558,0.0013915947676036739,6
3650597,2016,USA,gossip,12.0,24580,0.00048820179007323027,6
3650598,2017,USA,gossip,32.0,25542,0.0012528384621407877,6
3650599,2018,USA,gossip,28.0,30348,0.00092263081586925,6
3650600,2019,USA,gossip,36.0,28906,0.001245416176572338,6
3650601,2020,USA,gossip,0.0,24,0.0,6
3650602,2021,USA,gossip,0.0,28,0.0,6
3668470,2005,USA,hair,0.0,140,0.0,4
3668471,2006,USA,hair,0.0,198,0.0,4
3668472,2007,USA,hair,2.0,644,0.003105590062111801,4
3668473,2008,USA,hair,1.0,1222,0.0008183306055646482,4
3668474,2009,USA,hair,2.0,1854,0.0010787486515641855,4
3668475,2010,USA,hair,9.0,3824,0.0023535564853556486,4
3668476,2011,USA,hair,20.0,6548,0.0030543677458766036,4
3668477,2012,USA,hair,54.0,10948,0.004932407745706979,4
3668478,2013,USA,hair,51.0,14320,0.0035614525139664806,4
3668479,2014,USA,hair,49.0,19132,0.00256115408739285,4
3668480,2015,USA,hair,69.0,21558,0.00320066796548845,4
3668481,2016,USA,hair,64.0,24580,0.0026037428803905613,4
3668482,2017,USA,hair,60.0,25542,0.002349072116513977,4
3668483,2018,USA,hair,67.0,30348,0.002207723737972848,4
3668484,2019,USA,hair,61.0,28906,0.002110288521414239,4
3668485,2020,USA,hair,0.0,24,0.0,4
3668486,2021,USA,hair,0.0,28,0.0,4
3681713,2005,USA,head,0.0,210,0.0,4
3681714,2006,USA,head,2.0,297,0.006734006734006734,4
3681715,2007,USA,head,1.0,966,0.0010351966873706005,4
3681716,2008,USA,head,1.0,1833,0.0005455537370430987,4
3681717,2009,USA,head,3.0,2781,0.0010787486515641855,4
3681718,2010,USA,head,8.0,5736,0.001394700139470014,4
3681719,2011,USA,head,21.0,9822,0.0021380574221136223,4
3681720,2012,USA,head,38.0,16422,0.0023139690658872244,4
3681721,2013,USA,head,37.0,21480,0.001722532588454376,4
3681722,2014,USA,head,59.0,28698,0.0020558923966826955,4
3681723,2015,USA,head,40.0,32337,0.0012369731267588213,4
3681724,2016,USA,head,75.0,36870,0.0020341741253051262,4
3681725,2017,USA,head,55.0,38313,0.001435544071202986,4
3681726,2018,USA,head,95.0,45522,0.0020869030358947323,4
3681727,2019,USA,head,68.0,43359,0.0015683018519799812,4
3681728,2020,USA,head,0.0,36,0.0,4
3681729,2021,USA,head,0.0,42,0.0,4
3686422,2005,USA,help,4.0,140,0.02857142857142857,4
3686423,2006,USA,help,1.0,198,0.005050505050505051,4
3686424,2007,USA,help,0.0,644,0.0,4
3686425,2008,USA,help,6.0,1222,0.004909983633387889,4
3686426,2009,USA,help,11.0,1854,0.005933117583603021,4
3686427,2010,USA,help,18.0,3824,0.004707112970711297,4
3686428,2011,USA,help,27.0,6548,0.004123396456933414,4
3686429,2012,USA,help,52.0,10948,0.0047497259773474606,4
3686430,2013,USA,help,78.0,14320,0.005446927374301676,4
3686431,2014,USA,help,117.0,19132,0.006115408739284968,4
3686432,2015,USA,help,148.0,21558,0.006865200853511458,4
3686433,2016,USA,help,171.0,24580,0.0069568755085435315,4
3686434,2017,USA,help,204.0,25542,0.007986845196147521,4
3686435,2018,USA,help,230.0,30348,0.007578753130354554,4
3686436,2019,USA,help,252.0,28906,0.008717913236006366,4
3686437,2020,USA,help,0.0,24,0.0,4
3686438,2021,USA,help,0.0,28,0.0,4
3691454,2005,USA,high,1.0,140,0.007142857142857143,4
3691455,2006,USA,high,0.0,198,0.0,4
3691456,2007,USA,high,2.0,644,0.003105590062111801,4
3691457,2008,USA,high,2.0,1222,0.0016366612111292963,4
3691458,2009,USA,high,5.0,1854,0.002696871628910464,4
3691459,2010,USA,high,12.0,3824,0.0031380753138075313,4
3691460,2011,USA,high,27.0,6548,0.004123396456933414,4
3691461,2012,USA,high,37.0,10948,0.0033796127146510776,4
3691462,2013,USA,high,37.0,14320,0.002583798882681564,4
3691463,2014,USA,high,57.0,19132,0.002979301693497805,4
3691464,2015,USA,high,65.0,21558,0.0030151219964746267,4
3691465,2016,USA,high,92.0,24580,0.0037428803905614322,4
3691466,2017,USA,high,86.0,25542,0.003367003367003367,4
3691467,2018,USA,high,84.0,30348,0.00276789244760775,4
3691468,2019,USA,high,100.0,28906,0.0034594893793676055,4
3691469,2020,USA,high,0.0,24,0.0,4
3691470,2021,USA,high,1.0,28,0.03571428571428571,4
3692491,2005,USA,hillary,0.0,140,0.0,7
3692492,2006,USA,hillary,0.0,198,0.0,7
3692493,2007,USA,hillary,1.0,644,0.0015527950310559005,7
3692494,2008,USA,hillary,0.0,1222,0.0,7
3692495,2009,USA,hillary,2.0,1854,0.0010787486515641855,7
3692496,2010,USA,hillary,2.0,3824,0.0005230125523012552,7
3692497,2011,USA,hillary,6.0,6548,0.0009163103237629811,7
3692498,2012,USA,hillary,8.0,10948,0.0007307270734380709,7
3692499,2013,USA,hillary,18.0,14320,0.0012569832402234637,7
3692500,2014,USA,hillary,39.0,19132,0.002038469579761656,7
3692501,2015,USA,hillary,72.0,21558,0.003339827442248817,7
3692502,2016,USA,hillary,253.0,24580,0.010292921074043938,7
3692503,2017,USA,hillary,62.0,25542,0.002427374520397776,7
3692504,2018,USA,hillary,34.0,30348,0.0011203374192698037,7
3692505,2019,USA,hillary,30.0,28906,0.0010378468138102816,7
3692506,2020,USA,hillary,0.0,24,0.0,7
3692507,2021,USA,hillary,0.0,28,0.0,7
3694837,2005,USA,history,0.0,140,0.0,7
3694838,2006,USA,history,0.0,198,0.0,7
3694839,2007,USA,history,2.0,644,0.003105590062111801,7
3694840,2008,USA,history,1.0,1222,0.0008183306055646482,7
3694841,2009,USA,history,1.0,1854,0.0005393743257820927,7
3694842,2010,USA,history,4.0,3824,0.0010460251046025104,7
3694843,2011,USA,history,13.0,6548,0.0019853390348197925,7
3694844,2012,USA,history,22.0,10948,0.002009499451954695,7
3694845,2013,USA,history,29.0,14320,0.0020251396648044693,7
3694846,2014,USA,history,29.0,19132,0.0015157850721304622,7
3694847,2015,USA,history,53.0,21558,0.002458484089433157,7
3694848,2016,USA,history,87.0,24580,0.0035394629780309194,7
3694849,2017,USA,history,92.0,25542,0.0036019105786547646,7
3694850,2018,USA,history,113.0,30348,0.003723474364043759,7
3694851,2019,USA,history,118.0,28906,0.004082197467653774,7
3694852,2020,USA,history,0.0,24,0.0,7
3694853,2021,USA,history,0.0,28,0.0,7
3694854,2005,USA,hit,0.0,140,0.0,3
3694855,2006,USA,hit,0.0,198,0.0,3
3694856,2007,USA,hit,3.0,644,0.004658385093167702,3
3694857,2008,USA,hit,3.0,1222,0.0024549918166939444,3
3694858,2009,USA,hit,8.0,1854,0.004314994606256742,3
3694859,2010,USA,hit,15.0,3824,0.003922594142259414,3
3694860,2011,USA,hit,27.0,6548,0.004123396456933414,3
3694861,2012,USA,hit,40.0,10948,0.003653635367190354,3
3694862,2013,USA,hit,37.0,14320,0.002583798882681564,3
3694863,2014,USA,hit,65.0,19132,0.0033974492996027596,3
3694864,2015,USA,hit,99.0,21558,0.004592262733092123,3
3694865,2016,USA,hit,88.0,24580,0.003580146460537022,3
3694866,2017,USA,hit,95.0,25542,0.0037193641844804636,3
3694867,2018,USA,hit,120.0,30348,0.0039541320680110716,3
3694868,2019,USA,hit,137.0,28906,0.004739500449733619,3
3694869,2020,USA,hit,0.0,24,0.0,3
3694870,2021,USA,hit,0.0,28,0.0,3
3698067,2005,USA,hollywood,1.0,140,0.007142857142857143,9
3698068,2006,USA,hollywood,0.0,198,0.0,9
3698069,2007,USA,hollywood,0.0,644,0.0,9
3698070,2008,USA,hollywood,1.0,1222,0.0008183306055646482,9
3698071,2009,USA,hollywood,2.0,1854,0.0010787486515641855,9
3698072,2010,USA,hollywood,9.0,3824,0.0023535564853556486,9
3698073,2011,USA,hollywood,11.0,6548,0.001679902260232132,9
3698074,2012,USA,hollywood,26.0,10948,0.0023748629886737303,9
3698075,2013,USA,hollywood,33.0,14320,0.002304469273743017,9
3698076,2014,USA,hollywood,52.0,19132,0.002717959439682208,9
3698077,2015,USA,hollywood,80.0,21558,0.0037109193802764636,9
3698078,2016,USA,hollywood,106.0,24580,0.004312449145646867,9
3698079,2017,USA,hollywood,132.0,25542,0.00516795865633075,9
3698080,2018,USA,hollywood,132.0,30348,0.004349545274812179,9
3698081,2019,USA,hollywood,98.0,28906,0.003390299591780253,9
3698082,2020,USA,hollywood,0.0,24,0.0,9
3698083,2021,USA,hollywood,0.0,28,0.0,9
3698679,2005,USA,home,3.0,140,0.02142857142857143,4
3698680,2006,USA,home,1.0,198,0.005050505050505051,4
3698681,2007,USA,home,2.0,644,0.003105590062111801,4
3698682,2008,USA,home,2.0,1222,0.0016366612111292963,4
3698683,2009,USA,home,8.0,1854,0.004314994606256742,4
3698684,2010,USA,home,13.0,3824,0.003399581589958159,4
3698685,2011,USA,home,25.0,6548,0.0038179596823457542,4
3698686,2012,USA,home,48.0,10948,0.004384362440628425,4
3698687,2013,USA,home,83.0,14320,0.00579608938547486,4
3698688,2014,USA,home,113.0,19132,0.00590633493623249,4
3698689,2015,USA,home,128.0,21558,0.005937471008442341,4
3698690,2016,USA,home,131.0,24580,0.005329536208299431,4
3698691,2017,USA,home,162.0,25542,0.006342494714587738,4
3698692,2018,USA,home,228.0,30348,0.007512850929221036,4
3698693,2019,USA,home,240.0,28906,0.008302774510482253,4
3698694,2020,USA,home,1.0,24,0.041666666666666664,4
3698695,2021,USA,home,0.0,28,0.0,4
3704102,2005,USA,house,1.0,140,0.007142857142857143,5
3704103,2006,USA,house,1.0,198,0.005050505050505051,5
3704104,2007,USA,house,0.0,644,0.0,5
3704105,2008,USA,house,4.0,1222,0.0032733224222585926,5
3704106,2009,USA,house,2.0,1854,0.0010787486515641855,5
3704107,2010,USA,house,10.0,3824,0.002615062761506276,5
3704108,2011,USA,house,13.0,6548,0.0019853390348197925,5
3704109,2012,USA,house,39.0,10948,0.0035622944830105956,5
3704110,2013,USA,house,38.0,14320,0.002653631284916201,5
3704111,2014,USA,house,52.0,19132,0.002717959439682208,5
3704112,2015,USA,house,64.0,21558,0.0029687355042211706,5
3704113,2016,USA,house,93.0,24580,0.0037835638730675347,5
3704114,2017,USA,house,112.0,25542,0.004384934617492757,5
3704115,2018,USA,house,148.0,30348,0.004876762883880322,5
3704116,2019,USA,house,130.0,28906,0.004497336193177887,5
3704117,2020,USA,house,0.0,24,0.0,5
3704118,2021,USA,house,0.0,28,0.0,5
3704510,2005,USA,houston,0.0,210,0.0,7
3704511,2006,USA,houston,0.0,297,0.0,7
3704512,2007,USA,houston,3.0,966,0.003105590062111801,7
3704513,2008,USA,houston,3.0,1833,0.0016366612111292963,7
3704514,2009,USA,houston,6.0,2781,0.002157497303128371,7
3704515,2010,USA,houston,6.0,5736,0.0010460251046025104,7
3704516,2011,USA,houston,6.0,9822,0.0006108735491753207,7
3704517,2012,USA,houston,38.0,16422,0.0023139690658872244,7
3704518,2013,USA,houston,40.0,21480,0.00186219739292365,7
3704519,2014,USA,houston,28.0,28698,0.0009756777475782285,7
3704520,2015,USA,houston,37.0,32337,0.0011442001422519096,7
3704521,2016,USA,houston,40.0,36870,0.0010848928668294006,7
3704522,2017,USA,houston,74.0,38313,0.001931459295800381,7
3704523,2018,USA,houston,88.0,45522,0.0019331312332498572,7
3704524,2019,USA,houston,99.0,43359,0.0022832629903826195,7
3704525,2020,USA,houston,0.0,36,0.0,7
3704526,2021,USA,houston,0.0,42,0.0,7
3709542,2005,USA,husband,3.0,210,0.014285714285714285,7
3709543,2006,USA,husband,3.0,297,0.010101010101010102,7
3709544,2007,USA,husband,2.0,966,0.002070393374741201,7
3709545,2008,USA,husband,6.0,1833,0.0032733224222585926,7
3709546,2009,USA,husband,11.0,2781,0.003955411722402014,7
3709547,2010,USA,husband,25.0,5736,0.004358437935843794,7
3709548,2011,USA,husband,45.0,9822,0.004581551618814905,7
3709549,2012,USA,husband,73.0,16422,0.004445256363414931,7
3709550,2013,USA,husband,91.0,21480,0.004236499068901303,7
3709551,2014,USA,husband,126.0,28698,0.004390549864102028,7
3709552,2015,USA,husband,134.0,32337,0.004143859974642051,7
3709553,2016,USA,husband,154.0,36870,0.004176837537293193,7
3709554,2017,USA,husband,139.0,38313,0.0036280113799493645,7
3709555,2018,USA,husband,190.0,45522,0.0041738060717894645,7
3709556,2019,USA,husband,195.0,43359,0.004497336193177887,7
3709557,2020,USA,husband,0.0,36,0.0,7
3709558,2021,USA,husband,0.0,42,0.0,7
3729143,2005,USA,inside,0.0,140,0.0,6
3729144,2006,USA,inside,1.0,198,0.005050505050505051,6
3729145,2007,USA,inside,0.0,644,0.0,6
3729146,2008,USA,inside,2.0,1222,0.0016366612111292963,6
3729147,2009,USA,inside,4.0,1854,0.002157497303128371,6
3729148,2010,USA,inside,4.0,3824,0.0010460251046025104,6
3729149,2011,USA,inside,13.0,6548,0.0019853390348197925,6
3729150,2012,USA,inside,12.0,10948,0.0010960906101571063,6
3729151,2013,USA,inside,28.0,14320,0.0019553072625698325,6
3729152,2014,USA,inside,48.0,19132,0.0025088856366297305,6
3729153,2015,USA,inside,61.0,21558,0.0028295760274608035,6
3729154,2016,USA,inside,85.0,24580,0.0034580960130187145,6
3729155,2017,USA,inside,69.0,25542,0.0027014329339910734,6
3729156,2018,USA,inside,83.0,30348,0.0027349413470409913,6
3729157,2019,USA,inside,100.0,28906,0.0034594893793676055,6
3729158,2020,USA,inside,0.0,24,0.0,6
3729159,2021,USA,inside,0.0,28,0.0,6
3751600,2005,USA,jenner,0.0,210,0.0,6
3751601,2006,USA,jenner,0.0,297,0.0,6
3751602,2007,USA,jenner,0.0,966,0.0,6
3751603,2008,USA,jenner,0.0,1833,0.0,6
3751604,2009,USA,jenner,0.0,2781,0.0,6
3751605,2010,USA,jenner,0.0,5736,0.0,6
3751606,2011,USA,jenner,6.0,9822,0.0006108735491753207,6
3751607,2012,USA,jenner,10.0,16422,0.000608939227865059,6
3751608,2013,USA,jenner,20.0,21480,0.000931098696461825,6
3751609,2014,USA,jenner,30.0,28698,0.0010453690152623877,6
3751610,2015,USA,jenner,150.0,32337,0.00463864922534558,6
3751611,2016,USA,jenner,88.0,36870,0.0023867643070246813,6
3751612,2017,USA,jenner,60.0,38313,0.0015660480776759846,6
3751613,2018,USA,jenner,74.0,45522,0.0016255876279601073,6
3751614,2019,USA,jenner,56.0,43359,0.0012915427016305726,6
3751615,2020,USA,jenner,0.0,36,0.0,6
3751616,2021,USA,jenner,0.0,42,0.0,6
3751685,2005,USA,jennifer,0.0,140,0.0,8
3751686,2006,USA,jennifer,0.0,198,0.0,8
3751687,2007,USA,jennifer,0.0,644,0.0,8
3751688,2008,USA,jennifer,5.0,1222,0.004091653027823241,8
3751689,2009,USA,jennifer,5.0,1854,0.002696871628910464,8
3751690,2010,USA,jennifer,21.0,3824,0.0054916317991631795,8
3751691,2011,USA,jennifer,32.0,6548,0.004886988393402566,8
3751692,2012,USA,jennifer,43.0,10948,0.003927658019729631,8
3751693,2013,USA,jennifer,74.0,14320,0.005167597765363128,8
3751694,2014,USA,jennifer,88.0,19132,0.004599623667154506,8
3751695,2015,USA,jennifer,75.0,21558,0.0034789869190091846,8
3751696,2016,USA,jennifer,71.0,24580,0.002888527257933279,8
3751697,2017,USA,jennifer,66.0,25542,0.002583979328165375,8
3751698,2018,USA,jennifer,88.0,30348,0.0028996968498747858,8
3751699,2019,USA,jennifer,82.0,28906,0.0028367812910814363,8
3751700,2020,USA,jennifer,0.0,24,0.0,8
3751701,2021,USA,jennifer,0.0,28,0.0,8
3756173,2005,USA,job,0.0,140,0.0,3
3756174,2006,USA,job,0.0,198,0.0,3
3756175,2007,USA,job,1.0,644,0.0015527950310559005,3
3756176,2008,USA,job,4.0,1222,0.0032733224222585926,3
3756177,2009,USA,job,5.0,1854,0.002696871628910464,3
3756178,2010,USA,job,5.0,3824,0.001307531380753138,3
3756179,2011,USA,job,13.0,6548,0.0019853390348197925,3
3756180,2012,USA,job,27.0,10948,0.0024662038728534893,3
3756181,2013,USA,job,33.0,14320,0.002304469273743017,3
3756182,2014,USA,job,42.0,19132,0.002195274932051014,3
3756183,2015,USA,job,48.0,21558,0.002226551628165878,3
3756184,2016,USA,job,63.0,24580,0.002563059397884459,3
3756185,2017,USA,job,82.0,25542,0.0032103985592357685,3
3756186,2018,USA,job,96.0,30348,0.0031633056544088573,3
3756187,2019,USA,job,85.0,28906,0.0029405659724624647,3
3756188,2020,USA,job,0.0,24,0.0,3
3756189,2021,USA,job,0.0,28,0.0,3
3771303,2005,USA,kardashian,0.0,70,0.0,10
3771304,2006,USA,kardashian,0.0,99,0.0,10
3771305,2007,USA,kardashian,0.0,322,0.0,10
3771306,2008,USA,kardashian,1.0,611,0.0016366612111292963,10
3771307,2009,USA,kardashian,4.0,927,0.004314994606256742,10
3771308,2010,USA,kardashian,11.0,1912,0.005753138075313808,10
3771309,2011,USA,kardashian,20.0,3274,0.006108735491753207,10
3771310,2012,USA,kardashian,45.0,5474,0.008220679576178298,10
3771311,2013,USA,kardashian,92.0,7160,0.012849162011173185,10
3771312,2014,USA,kardashian,82.0,9566,0.008572025925151579,10
3771313,2015,USA,kardashian,97.0,10779,0.008998979497170424,10
3771314,2016,USA,kardashian,138.0,12290,0.011228641171684296,10
3771315,2017,USA,kardashian,81.0,12771,0.006342494714587738,10
3771316,2018,USA,kardashian,167.0,15174,0.011005667589297483,10
